id	gene	ortho_gene	score
480710	AT1G05810.1	AC197246.3_FGT001	1
478432	AT1G05840.1	AC155377.1_FGT002	1
478432	AT1G05840.1	AC190609.3_FGT004	0.581
479052	AT1G05850.1	GRMZM2G168364_T01	1
483853	AT1G05860.1	GRMZM2G092000_T01	1
475131	AT1G05910.1	GRMZM2G040079_T01	1
476444	AT1G05940.1	GRMZM2G139920_T01	1
483804	AT1G05950.1	GRMZM2G467339_T01	1
483804	AT1G05950.1	GRMZM2G467339_T02	0.986
476288	AT1G05960.1	GRMZM2G137288_T01	1
476288	AT1G05960.1	GRMZM2G137288_T02	0.55
476288	AT1G05960.1	GRMZM2G137288_T03	0.55
485083	AT1G06010.1	GRMZM2G009653_T02	1
485083	AT1G06010.1	GRMZM2G009653_T01	1
478693	AT1G06020.1	GRMZM2G086845_T01	1
482204	AT1G06040.1	GRMZM2G019335_T01	1
482204	AT1G06040.1	GRMZM2G095299_T01	0.591
480129	AT1G06050.1	GRMZM2G372475_T01	1
480129	AT1G06050.1	GRMZM2G372475_T02	1
482247	AT1G06060.1	GRMZM2G085602_T02	1
480535	AT1G06070.1	GRMZM2G180847_T01	1
480535	AT1G06070.1	AC200057.4_FGT007	0.685
479726	AT1G06110.1	GRMZM2G173354_T03	1
479726	AT1G06110.1	GRMZM2G173354_T02	0.759
479726	AT1G06110.1	GRMZM2G173354_T01	0.481
479180	AT1G06130.1	GRMZM2G120300_T01	1
479180	AT1G06130.1	GRMZM2G120300_T03	0.792
479180	AT1G06130.1	GRMZM2G120300_T02	0.424
483196	AT1G06170.1	AC233960.1_FGT005	1
483234	AT1G06190.1	GRMZM2G168335_T01	1
483234	AT1G06190.1	GRMZM2G364068_T03	0.61
482330	AT1G06200.1	GRMZM2G058300_T01	1
482330	AT1G06200.1	GRMZM2G000710_T01	0.744
482330	AT1G06200.1	GRMZM2G058300_T02	0.301
479861	AT1G06230.1	GRMZM2G004741_T01	1
479861	AT1G06230.1	GRMZM2G004741_T02	1
479861	AT1G06230.1	GRMZM2G004741_T03	1
479861	AT1G06230.1	GRMZM2G010075_T01	0.836
479861	AT1G06230.1	GRMZM2G010075_T02	0.825
475265	AT1G06410.1	GRMZM2G123277_T01	1
475265	AT1G06410.1	GRMZM2G304274_T01	0.93
475265	AT1G06410.1	GRMZM2G118462_T01	0.79
475401	AT1G06430.1	GRMZM2G087598_T03	1
475401	AT1G06430.1	GRMZM2G087598_T01	1
475401	AT1G06430.1	GRMZM2G110408_T01	0.891
475401	AT1G06430.1	GRMZM2G110408_T02	0.891
475401	AT1G06430.1	GRMZM2G110408_T03	0.891
478477	AT1G06470.1	GRMZM2G102521_T02	1
478477	AT1G06470.1	GRMZM2G005499_T01	0.705
485166	AT1G06500.1	AC233880.1_FGT006	1
484326	AT1G06510.1	AC233882.1_FGT004	1
478679	AT1G06520.1	GRMZM2G065203_T01	1
478679	AT1G06520.1	GRMZM2G177150_T01	0.741
478093	AT1G06570.1	GRMZM2G088396_T01	1
480511	AT1G06580.1	GRMZM2G416201_T01	1
480511	AT1G06580.1	GRMZM2G018974_T01	1
480511	AT1G06580.1	GRMZM2G431850_T01	0.95
480511	AT1G06580.1	GRMZM2G124602_T01	0.924
480511	AT1G06580.1	GRMZM2G416498_T01	0.914
480511	AT1G06580.1	GRMZM2G130684_T01	0.351
480511	AT1G06580.1	GRMZM2G453956_T01	0.351
480266	AT1G06620.1	GRMZM2G119116_T02	1
480266	AT1G06620.1	GRMZM2G119116_T01	1
485004	AT1G06630.1	GRMZM2G004834_T01	1
485004	AT1G06630.1	GRMZM2G084035_T01	1
480266	AT1G06640.1	GRMZM2G119116_T02	1
480266	AT1G06640.1	GRMZM2G119116_T01	1
475423	AT1G06670.1	GRMZM2G468132_T01	1
480550	AT1G06680.1	GRMZM2G016677_T01	1
480550	AT1G06680.1	GRMZM2G047954_T01	0.581
480550	AT1G06680.1	GRMZM2G047954_T02	0.475
478137	AT1G06690.1	GRMZM2G016236_T01	1
478137	AT1G06690.1	GRMZM2G016236_T02	0.45
477884	AT1G06700.1	GRMZM2G071877_T01	0.82
477884	AT1G06700.1	GRMZM2G001668_T01	1
477884	AT1G06700.1	GRMZM2G071877_T02	0.82
475555	AT1G06710.1	GRMZM2G021710_T02	1
475555	AT1G06710.1	GRMZM2G021710_T01	1
476576	AT1G06720.1	GRMZM2G399320_T01	1
476576	AT1G06720.1	GRMZM2G399320_T02	0.982
478813	AT1G06730.1	GRMZM2G169320_T01	1
482844	AT1G06760.1	GRMZM2G164020_T02	1
482844	AT1G06760.1	GRMZM2G164020_T01	0.976
482844	AT1G06760.1	GRMZM2G003002_T01	0.429
482844	AT1G06760.1	GRMZM2G121221_T01	0.414
482844	AT1G06760.1	GRMZM2G003002_T02	0.378
482844	AT1G06760.1	GRMZM2G121221_T02	0.373
480548	AT1G06770.1	GRMZM2G141379_T01	1
483290	AT1G06790.1	GRMZM2G098764_T01	1
483290	AT1G06790.1	GRMZM2G098764_T02	0.587
483290	AT1G06790.1	GRMZM2G098764_T03	0.584
477791	AT1G06800.1	GRMZM2G029756_T01	1
475789	AT1G06820.1	GRMZM2G108457_T02	1
475467	AT1G06840.1	GRMZM2G038165_T01	1
475467	AT1G06840.1	GRMZM2G069201_T01	1
475467	AT1G06840.1	GRMZM2G069201_T02	0.451
475467	AT1G06840.1	GRMZM2G089461_T01	0.373
475467	AT1G06840.1	GRMZM2G174585_T01	0.364
477732	AT1G06890.1	GRMZM2G063511_T01	0.894
477732	AT1G06890.1	GRMZM2G063253_T02	1
477732	AT1G06890.1	GRMZM2G116053_T01	0.504
477732	AT1G06890.1	GRMZM2G063253_T05	0.382
475223	AT1G06900.1	GRMZM2G084525_T01	1
475223	AT1G06900.1	GRMZM2G084525_T02	0.365
477282	AT1G06950.1	GRMZM2G168817_T02	1
477282	AT1G06950.1	GRMZM2G168817_T01	0.504
481159	AT1G06960.1	GRMZM2G007590_T01	1
481159	AT1G06960.1	GRMZM2G153450_T01	0.916
477596	AT1G07000.1	AC208346.3_FGT004	1
477596	AT1G07000.1	GRMZM2G065566_T01	0.683
477596	AT1G07000.1	AC209257.4_FGT007	0.463
481406	AT1G07010.1	GRMZM2G423301_T01	1
484746	AT1G07020.1	GRMZM2G390013_T01	1
479866	AT1G07030.1	GRMZM2G032182_T01	1
479866	AT1G07030.1	GRMZM2G053908_T01	0.86
479620	AT1G07040.1	GRMZM2G008607_T01	1
479620	AT1G07040.1	GRMZM2G008607_T02	0.817
482896	AT1G07070.1	GRMZM2G181336_T02	1
482896	AT1G07070.1	GRMZM2G181336_T01	1
482896	AT1G07070.1	GRMZM2G177098_T03	0.594
482896	AT1G07070.1	GRMZM2G116774_T03	0.594
482896	AT1G07070.1	GRMZM2G116774_T01	0.594
482896	AT1G07070.1	GRMZM2G116774_T02	0.594
482896	AT1G07070.1	GRMZM2G172342_T01	0.531
482896	AT1G07070.1	GRMZM2G172342_T02	0.531
482188	AT1G07080.1	GRMZM2G307992_T03	1
482188	AT1G07080.1	GRMZM2G307992_T02	0.673
482188	AT1G07080.1	GRMZM2G307992_T01	0.644
481953	AT1G07090.1	GRMZM2G030116_T01	1
481953	AT1G07090.1	GRMZM2G413687_T01	0.605
475558	AT1G07110.1	GRMZM2G021846_T02	1
475558	AT1G07110.1	GRMZM2G021846_T01	0.541
483918	AT1G07130.1	GRMZM2G117779_T01	1
481910	AT1G07140.1	GRMZM2G111411_T01	1
481910	AT1G07140.1	GRMZM2G094388_T01	1
481910	AT1G07140.1	GRMZM2G078933_T01	0.753
482182	AT1G07170.1	GRMZM2G047018_T02	1
482182	AT1G07170.1	GRMZM2G047018_T03	1
482182	AT1G07170.1	GRMZM2G047018_T04	1
482182	AT1G07170.1	GRMZM2G456086_T01	1
476900	AT1G07180.1	GRMZM2G041418_T01	1
476900	AT1G07180.1	GRMZM2G041418_T02	1
483797	AT1G07210.1	GRMZM2G135095_T01	1
483797	AT1G07210.1	GRMZM2G135095_T02	0.798
483797	AT1G07210.1	GRMZM2G135095_T03	0.492
478540	AT1G07220.1	GRMZM2G166665_T02	1
476163	AT1G07230.1	GRMZM2G139041_T01	1
481093	AT1G07240.1	GRMZM2G095261_T01	1
481093	AT1G07240.1	GRMZM2G063550_T01	1
481093	AT1G07240.1	GRMZM2G155911_T01	0.433
481093	AT1G07240.1	GRMZM2G395508_T01	0.424
481093	AT1G07240.1	GRMZM2G415973_T01	0.4
481093	AT1G07240.1	GRMZM2G324466_T01	0.364
481093	AT1G07240.1	GRMZM2G131928_T01	0.364
481093	AT1G07250.1	GRMZM2G095261_T01	1
481093	AT1G07250.1	GRMZM2G063550_T01	1
481093	AT1G07250.1	GRMZM2G155911_T01	0.433
481093	AT1G07250.1	GRMZM2G395508_T01	0.424
481093	AT1G07250.1	GRMZM2G415973_T01	0.4
481093	AT1G07250.1	GRMZM2G324466_T01	0.364
481093	AT1G07250.1	GRMZM2G131928_T01	0.364
481093	AT1G07260.1	GRMZM2G095261_T01	1
481093	AT1G07260.1	GRMZM2G063550_T01	1
481093	AT1G07260.1	GRMZM2G155911_T01	0.433
481093	AT1G07260.1	GRMZM2G395508_T01	0.424
481093	AT1G07260.1	GRMZM2G415973_T01	0.4
481093	AT1G07260.1	GRMZM2G324466_T01	0.364
481093	AT1G07260.1	GRMZM2G131928_T01	0.364
478733	AT1G07270.1	GRMZM2G363408_T01	1
478733	AT1G07270.1	GRMZM2G007659_T01	0.321
480452	AT1G07280.1	GRMZM2G177518_T01	1
480452	AT1G07280.1	GRMZM2G147544_T01	0.766
480452	AT1G07280.1	GRMZM2G147544_T04	0.539
480452	AT1G07280.1	GRMZM2G147544_T03	0.524
480452	AT1G07280.1	GRMZM2G147544_T02	0.449
480452	AT1G07280.1	GRMZM2G067122_T02	0.272
480452	AT1G07280.1	GRMZM2G112284_T01	0.263
478959	AT1G07290.1	GRMZM2G081105_T01	1
483435	AT1G07310.1	GRMZM2G057075_T01	1
480807	AT1G07320.1	AC209462.3_FGT004	1
481718	AT1G07350.1	GRMZM2G073567_T01	1
481718	AT1G07350.1	GRMZM2G073567_T05	0.389
481718	AT1G07350.1	GRMZM2G073567_T09	0.389
481718	AT1G07350.1	GRMZM2G073567_T06	0.389
481718	AT1G07350.1	GRMZM2G073567_T07	0.389
481718	AT1G07350.1	GRMZM2G073567_T04	0.389
481718	AT1G07350.1	GRMZM2G073567_T03	0.389
481718	AT1G07350.1	GRMZM2G073567_T10	0.389
481718	AT1G07350.1	GRMZM2G073567_T11	0.386
481718	AT1G07350.1	GRMZM2G073567_T08	0.386
481054	AT1G07360.1	GRMZM2G160863_T01	1
479015	AT1G07370.1	GRMZM2G030523_T01	1
479015	AT1G07370.1	GRMZM2G108712_T03	0.87
480200	AT1G07410.1	GRMZM2G144008_T01	1
479309	AT1G07420.1	GRMZM2G000531_T03	1
479309	AT1G07420.1	GRMZM2G000531_T01	1
479309	AT1G07420.1	GRMZM2G176301_T01	0.695
479309	AT1G07420.1	GRMZM2G176301_T02	0.648
479309	AT1G07420.1	GRMZM2G176301_T03	0.484
480371	AT1G07430.1	GRMZM2G059453_T01	1
480371	AT1G07430.1	GRMZM2G166297_T01	1
481345	AT1G07440.1	GRMZM2G370988_T01	1
481345	AT1G07450.1	GRMZM2G370988_T01	1
475389	AT1G07510.1	GRMZM2G038401_T01	1
478202	AT1G07570.1	GRMZM2G068117_T01	1
478202	AT1G07570.1	GRMZM2G144042_T01	1
478202	AT1G07570.1	GRMZM2G047588_T01	1
478840	AT1G07615.1	GRMZM2G008369_T01	1
478840	AT1G07615.1	GRMZM2G422090_T01	0.751
477297	AT1G07630.1	GRMZM2G144109_T02	1
477297	AT1G07630.1	GRMZM2G093776_T01	0.596
476795	AT1G07650.1	GRMZM2G011526_T01	1
478317	AT1G07720.1	GRMZM2G151476_T01	1
478317	AT1G07720.1	GRMZM2G003138_T01	0.796
481076	AT1G07740.1	GRMZM2G475980_T01	1
478512	AT1G07750.1	GRMZM2G054852_T01	1
478512	AT1G07750.1	GRMZM2G005552_T01	0.332
478512	AT1G07750.1	GRMZM2G034724_T01	0.291
478512	AT1G07750.1	AC235544.1_FGT006	0.287
478512	AT1G07750.1	GRMZM2G061410_T01	0.287
481998	AT1G07770.1	GRMZM2G083497_T01	1
481998	AT1G07770.1	GRMZM2G083497_T04	1
481998	AT1G07770.1	GRMZM2G083497_T03	1
481998	AT1G07770.1	GRMZM2G018228_T03	0.4
481998	AT1G07770.1	GRMZM2G018228_T02	0.4
482302	AT1G07790.1	GRMZM2G304575_T01	1
482302	AT1G07790.1	GRMZM2G304575_T02	1
482302	AT1G07790.1	GRMZM2G472696_T01	1
482302	AT1G07790.1	GRMZM2G163939_T01	1
482302	AT1G07790.1	GRMZM2G163939_T03	1
482302	AT1G07790.1	GRMZM2G163939_T02	1
482302	AT1G07790.1	GRMZM2G071959_T01	0.778
482302	AT1G07790.1	GRMZM2G141432_T01	0.737
482302	AT1G07790.1	GRMZM2G119071_T01	0.684
482302	AT1G07790.1	GRMZM2G057852_T01	0.667
482302	AT1G07790.1	GRMZM2G347412_T01	0.667
482302	AT1G07790.1	GRMZM2G342515_T01	0.667
482302	AT1G07790.1	GRMZM2G401147_T01	0.667
482302	AT1G07790.1	GRMZM2G046841_T01	0.649
482302	AT1G07790.1	GRMZM2G079089_T01	0.579
482302	AT1G07790.1	GRMZM2G305027_T01	0.561
482985	AT1G07830.1	GRMZM2G048557_T02	1
482985	AT1G07830.1	GRMZM2G048557_T01	1
481459	AT1G07840.1	GRMZM2G001088_T02	1
481459	AT1G07840.1	GRMZM2G001088_T03	1
481459	AT1G07840.1	GRMZM2G001088_T01	1
481459	AT1G07840.1	GRMZM2G704301_T01	0.883
481459	AT1G07840.1	GRMZM2G704301_T02	0.843
479217	AT1G07890.1	GRMZM2G140667_T02	0.951
479217	AT1G07890.1	GRMZM2G140667_T01	1
483344	AT1G07960.1	GRMZM2G073628_T01	1
483344	AT1G07960.1	GRMZM2G073628_T02	0.503
477242	AT1G07970.1	GRMZM2G154316_T01	1
477242	AT1G07970.1	GRMZM2G154316_T03	0.866
477242	AT1G07970.1	GRMZM2G154316_T02	0.841
479721	AT1G08030.1	GRMZM2G034631_T05	1
479721	AT1G08030.1	GRMZM2G034631_T01	1
479721	AT1G08030.1	GRMZM2G034631_T03	1
479721	AT1G08030.1	GRMZM2G034631_T02	1
479721	AT1G08030.1	AC231745.1_FGT004	0.727
480114	AT1G08060.1	GRMZM2G472428_T02	1
477777	AT1G08070.1	GRMZM2G481373_T01	1
481082	AT1G08110.1	GRMZM2G125310_T01	1
481082	AT1G08110.1	GRMZM2G125310_T02	1
475660	AT1G08130.1	GRMZM2G071304_T01	1
475186	AT1G08190.1	GRMZM2G040247_T01	1
477745	AT1G08210.1	GRMZM2G133029_T01	1
482205	AT1G08220.1	GRMZM2G106526_T01	1
477739	AT1G08250.1	GRMZM2G437912_T01	1
477739	AT1G08250.1	GRMZM2G125923_T01	0.767
474963	AT1G08260.1	GRMZM2G011631_T01	1
474963	AT1G08260.1	GRMZM2G011631_T03	0.756
483154	AT1G08270.1	GRMZM2G088834_T05	1
481276	AT1G08280.1	GRMZM2G316534_T01	1
482879	AT1G08315.1	GRMZM2G102056_T01	1
479134	AT1G08320.1	GRMZM2G030877_T02	1
480053	AT1G08360.1	GRMZM2G023748_T01	1
480053	AT1G08360.1	GRMZM2G144387_T01	1
480053	AT1G08360.1	GRMZM2G144387_T03	1
480053	AT1G08360.1	GRMZM2G181194_T01	0.457
479746	AT1G08370.1	GRMZM2G011173_T01	1
479746	AT1G08370.1	GRMZM2G011173_T02	1
479746	AT1G08370.1	GRMZM2G011173_T04	0.906
479746	AT1G08370.1	GRMZM2G348866_T01	0.743
479746	AT1G08370.1	GRMZM2G348866_T02	0.662
482954	AT1G08380.1	GRMZM2G001653_T01	1
477012	AT1G08410.1	GRMZM2G028900_T01	1
477067	AT1G08450.1	GRMZM2G305115_T01	1
477067	AT1G08450.1	GRMZM2G305115_T03	1
478066	AT1G08460.1	GRMZM2G046824_T03	1
478066	AT1G08460.1	GRMZM2G046824_T05	0.959
478243	AT1G08470.1	GRMZM2G177928_T01	1
484072	AT1G08480.1	GRMZM2G105438_T02	1
484072	AT1G08480.1	GRMZM2G105438_T01	1
484072	AT1G08480.1	GRMZM2G117984_T02	0.705
484072	AT1G08480.1	GRMZM2G117984_T01	0.681
477284	AT1G08490.1	GRMZM2G060470_T02	1
477284	AT1G08490.1	GRMZM2G060470_T01	0.829
482971	AT1G08500.1	GRMZM2G123407_T01	1
478576	AT1G08510.1	GRMZM2G007489_T01	1
475343	AT1G08520.1	GRMZM2G043453_T01	1
475343	AT1G08520.1	GRMZM2G043453_T02	0.594
479594	AT1G08540.1	GRMZM2G143392_T01	1
477446	AT1G08550.1	GRMZM2G027219_T01	1
480487	AT1G08560.1	GRMZM2G100478_T01	1
480487	AT1G08560.1	GRMZM2G131525_T01	0.928
481331	AT1G08570.1	GRMZM2G102382_T01	1
481331	AT1G08570.1	GRMZM2G102365_T01	0.643
481331	AT1G08570.1	GRMZM2G102365_T02	0.625
481331	AT1G08570.1	GRMZM2G102382_T03	0.364
484558	AT1G08580.1	GRMZM2G137375_T01	1
484558	AT1G08580.1	GRMZM2G137375_T02	0.364
480008	AT1G08610.1	AC233892.1_FGT001	1
475533	AT1G08620.1	GRMZM2G107109_T02	1
475533	AT1G08620.1	GRMZM2G156910_T02	0.486
475533	AT1G08620.1	GRMZM2G027075_T02	0.387
475533	AT1G08620.1	GRMZM2G156910_T01	0.28
478690	AT1G08630.1	GRMZM2G147268_T03	1
478690	AT1G08630.1	GRMZM2G147268_T01	1
478690	AT1G08630.1	GRMZM2G147256_T03	0.584
478690	AT1G08630.1	GRMZM2G043887_T03	0.437
478690	AT1G08630.1	GRMZM2G043887_T02	0.404
478690	AT1G08630.1	GRMZM2G147256_T01	0.298
481894	AT1G08640.1	GRMZM2G057091_T01	1
481894	AT1G08640.1	GRMZM2G050118_T01	0.808
481894	AT1G08640.1	GRMZM2G050118_T02	0.482
481894	AT1G08640.1	GRMZM2G057091_T04	0.256
481894	AT1G08640.1	GRMZM2G057091_T02	0.252
481857	AT1G08650.1	GRMZM2G049541_T01	1
481857	AT1G08650.1	GRMZM2G049541_T02	0.884
481857	AT1G08650.1	GRMZM2G096753_T01	0.579
481857	AT1G08650.1	GRMZM2G135091_T02	0.576
481857	AT1G08650.1	GRMZM2G135091_T01	0.494
476530	AT1G08660.1	GRMZM2G119791_T06	1
479686	AT1G08680.1	GRMZM2G054821_T02	1
479686	AT1G08680.1	GRMZM2G054821_T01	1
479431	AT1G08700.1	GRMZM2G028721_T01	1
479431	AT1G08700.1	GRMZM2G043782_T01	0.796
482899	AT1G08710.1	GRMZM2G155285_T01	0.688
482899	AT1G08710.1	GRMZM2G155285_T03	1
482899	AT1G08710.1	GRMZM2G155285_T02	0.592
476945	AT1G08720.1	GRMZM2G175563_T01	1
476945	AT1G08720.1	GRMZM2G472378_T01	0.598
476945	AT1G08720.1	GRMZM2G044180_T01	0.321
476945	AT1G08720.1	GRMZM2G044180_T02	0.32
476945	AT1G08720.1	GRMZM2G044180_T03	0.259
474959	AT1G08730.1	GRMZM2G435294_T01	1
478637	AT1G08750.1	AC209242.3_FGT003	1
483728	AT1G08770.1	AC191048.2_FGT006	1
483728	AT1G08770.1	GRMZM2G397190_T01	0.326
483105	AT1G08780.1	GRMZM2G070061_T01	1
483105	AT1G08780.1	GRMZM2G023347_T01	0.952
482165	AT1G08800.1	GRMZM2G360025_T01	1
481802	AT1G08830.1	GRMZM2G058522_T02	1
481802	AT1G08830.1	GRMZM2G058522_T09	1
481802	AT1G08830.1	GRMZM2G058522_T06	1
481802	AT1G08830.1	GRMZM2G058522_T01	1
481802	AT1G08830.1	GRMZM2G169890_T02	1
481802	AT1G08830.1	GRMZM2G169890_T01	1
481802	AT1G08830.1	GRMZM2G058522_T08	1
481802	AT1G08830.1	GRMZM2G025992_T04	0.348
481802	AT1G08830.1	GRMZM2G025992_T01	0.348
481802	AT1G08830.1	GRMZM2G025992_T05	0.348
481802	AT1G08830.1	GRMZM2G025992_T03	0.348
475259	AT1G08840.1	GRMZM2G100732_T01	1
482441	AT1G08880.1	GRMZM2G046055_T01	1
482441	AT1G08880.1	GRMZM2G107540_T01	0.816
478109	AT1G08960.1	GRMZM2G004414_T01	1
479032	AT1G08980.1	GRMZM2G169087_T01	1
475680	AT1G09010.1	GRMZM2G308707_T01	1
476955	AT1G09020.1	GRMZM2G014170_T01	1
476955	AT1G09020.1	GRMZM2G047774_T01	0.869
476955	AT1G09020.1	GRMZM2G014170_T02	0.597
478699	AT1G09060.1	GRMZM2G428933_T01	1
482950	AT1G09070.1	GRMZM2G423917_T01	1
482950	AT1G09070.1	GRMZM2G425004_T01	0.628
476308	AT1G09100.1	GRMZM2G027282_T02	1
476308	AT1G09100.1	GRMZM2G027282_T01	1
476308	AT1G09100.1	GRMZM2G027282_T03	1
480110	AT1G09130.1	GRMZM2G030072_T01	1
480110	AT1G09130.1	GRMZM2G030072_T02	1
480777	AT1G09140.1	GRMZM2G331811_T05	1
480777	AT1G09140.1	GRMZM2G331811_T03	1
480777	AT1G09140.1	GRMZM2G331811_T02	1
480777	AT1G09140.1	GRMZM2G331811_T07	1
480777	AT1G09140.1	GRMZM2G331811_T01	0.658
480777	AT1G09140.1	GRMZM2G331811_T04	0.658
480777	AT1G09140.1	GRMZM2G331811_T06	0.647
481044	AT1G09150.1	GRMZM2G180990_T01	1
481044	AT1G09150.1	GRMZM2G180990_T02	0.84
477647	AT1G09160.1	GRMZM2G353261_T01	0.846
477647	AT1G09160.1	GRMZM2G113016_T02	1
477647	AT1G09160.1	GRMZM2G353261_T03	0.846
477647	AT1G09160.1	GRMZM2G006429_T02	0.458
477647	AT1G09160.1	GRMZM2G113016_T01	0.353
481036	AT1G09190.1	GRMZM2G444222_T01	1
481890	AT1G09200.1	GRMZM2G130079_T02	1
481890	AT1G09200.1	GRMZM2G418258_T01	1
481890	AT1G09200.1	GRMZM2G179005_T01	1
481890	AT1G09200.1	GRMZM2G179005_T02	1
481890	AT1G09200.1	GRMZM2G355773_T01	1
481890	AT1G09200.1	GRMZM2G130079_T01	1
481890	AT1G09200.1	GRMZM2G401581_T01	1
481890	AT1G09200.1	GRMZM2G376957_T01	1
481890	AT1G09200.1	GRMZM2G179005_T03	1
481890	AT1G09200.1	GRMZM2G447984_T01	1
481890	AT1G09200.1	GRMZM2G475899_T01	1
481890	AT1G09200.1	GRMZM2G389958_T01	1
476877	AT1G09210.1	GRMZM2G074687_T02	1
476877	AT1G09210.1	GRMZM2G074687_T01	0.976
476877	AT1G09210.1	GRMZM2G358059_T01	0.847
479035	AT1G09230.1	GRMZM2G042615_T02	1
479035	AT1G09230.1	GRMZM2G042615_T01	1
479035	AT1G09230.1	GRMZM2G042615_T03	0.708
481219	AT1G09240.1	GRMZM2G385200_T01	1
481219	AT1G09240.1	GRMZM2G704488_T01	1
481219	AT1G09240.1	GRMZM2G034956_T01	1
481219	AT1G09240.1	GRMZM2G312481_T01	0.966
481219	AT1G09240.1	AC233955.1_FGT003	0.937
481219	AT1G09240.1	GRMZM2G124785_T01	0.729
481219	AT1G09240.1	GRMZM2G030036_T01	0.716
481219	AT1G09240.1	GRMZM2G050108_T01	0.368
481219	AT1G09240.1	GRMZM2G478568_T01	0.36
481219	AT1G09240.1	GRMZM2G439195_T01	0.323
484273	AT1G09250.1	GRMZM2G041636_T01	1
481806	AT1G09290.1	GRMZM2G106216_T01	1
481806	AT1G09290.1	GRMZM2G106216_T04	0.836
481806	AT1G09290.1	GRMZM2G106216_T06	0.782
481806	AT1G09290.1	GRMZM2G106216_T05	0.617
480179	AT1G09300.1	GRMZM2G135045_T01	1
483649	AT1G09310.1	GRMZM2G139786_T01	1
483649	AT1G09310.1	GRMZM2G164781_T01	1
483649	AT1G09310.1	GRMZM2G131409_T01	0.532
484173	AT1G09320.1	GRMZM2G155889_T02	1
484173	AT1G09320.1	GRMZM2G155889_T01	0.499
481509	AT1G09330.1	GRMZM2G048117_T01	1
477531	AT1G09340.1	GRMZM2G165655_T01	1
477531	AT1G09340.1	GRMZM2G080546_T02	1
477531	AT1G09340.1	GRMZM2G165655_T03	0.968
477531	AT1G09340.1	GRMZM2G080546_T01	0.968
477531	AT1G09340.1	GRMZM2G165655_T04	0.394
477531	AT1G09340.1	GRMZM2G080546_T03	0.394
477531	AT1G09340.1	GRMZM2G080546_T04	0.361
477531	AT1G09340.1	GRMZM2G165655_T02	0.361
480432	AT1G09380.1	GRMZM2G065230_T01	1
480432	AT1G09380.1	GRMZM2G065230_T03	0.488
480432	AT1G09380.1	GRMZM2G065230_T02	0.488
479760	AT1G09390.1	GRMZM2G174975_T01	1
479760	AT1G09390.1	GRMZM2G174975_T02	1
476442	AT1G09430.1	GRMZM2G034083_T01	1
476442	AT1G09430.1	GRMZM2G107082_T01	0.295
476978	AT1G09440.1	GRMZM2G034855_T03	0.766
476978	AT1G09440.1	GRMZM2G034855_T01	1
476978	AT1G09440.1	GRMZM2G034855_T02	0.501
478542	AT1G09450.1	GRMZM2G102944_T02	1
483167	AT1G09460.1	GRMZM2G127309_T03	1
483167	AT1G09460.1	GRMZM2G127309_T01	1
483167	AT1G09460.1	GRMZM2G127309_T02	0.753
483167	AT1G09460.1	GRMZM2G100524_T01	0.507
484832	AT1G09520.1	GRMZM2G455749_T01	1
483373	AT1G09530.1	GRMZM2G115960_T01	0.623
483373	AT1G09530.1	GRMZM2G115960_T03	1
483373	AT1G09530.1	GRMZM2G115960_T02	0.602
483373	AT1G09530.1	GRMZM2G387528_T01	0.255
481701	AT1G09560.1	GRMZM2G103512_T01	1
481701	AT1G09560.1	GRMZM2G004298_T03	0.72
481701	AT1G09560.1	GRMZM2G004298_T02	0.72
481701	AT1G09560.1	GRMZM2G096100_T03	0.72
481701	AT1G09560.1	GRMZM2G004298_T01	0.72
481701	AT1G09560.1	GRMZM2G096100_T02	0.72
481701	AT1G09560.1	GRMZM2G096100_T01	0.72
475105	AT1G09570.1	GRMZM2G181028_T01	1
475105	AT1G09570.1	GRMZM2G157633_T01	0.36
475105	AT1G09570.1	GRMZM2G157633_T02	0.36
481689	AT1G09575.1	GRMZM2G043843_T01	1
475072	AT1G09620.1	GRMZM2G071333_T01	1
480685	AT1G09660.1	GRMZM2G125531_T01	1
480685	AT1G09660.1	GRMZM2G125531_T02	0.913
479091	AT1G09680.1	GRMZM2G168968_T01	1
479091	AT1G09680.1	GRMZM2G030426_T01	0.665
484498	AT1G09730.1	GRMZM2G174667_T01	1
482566	AT1G09740.1	GRMZM2G018586_T01	1
479738	AT1G09750.1	GRMZM2G024099_T01	1
480423	AT1G09760.1	GRMZM2G021742_T01	1
475293	AT1G09770.1	AC203535.4_FGT001	1
475648	AT1G09780.1	GRMZM2G003385_T02	0.777
475648	AT1G09780.1	GRMZM2G009607_T04	1
475648	AT1G09780.1	GRMZM2G003385_T01	0.777
478684	AT1G09795.1	GRMZM2G068862_T01	1
480220	AT1G09800.1	AC216010.3_FGT001	1
484491	AT1G09815.1	GRMZM2G033199_T01	1
484491	AT1G09815.1	GRMZM2G033199_T03	1
484491	AT1G09815.1	GRMZM2G033199_T04	1
476702	AT1G09830.1	GRMZM2G003875_T01	1
476764	AT1G09840.1	GRMZM2G138676_T01	1
476764	AT1G09840.1	GRMZM2G138676_T02	1
476764	AT1G09840.1	GRMZM2G138676_T05	1
476764	AT1G09840.1	GRMZM2G138676_T03	1
477663	AT1G09850.1	GRMZM2G006377_T01	1
477660	AT1G09870.1	GRMZM2G151967_T01	1
477755	AT1G09900.1	GRMZM2G127963_T01	1
